"EMPLOYEE_ID","AGE","FAMILYSIZE","YEAREXPERIENCE","ANNUALINCOME","EDUCATIONLEVEL_ID","NETPRICE_PRO11_AMT","NETPRICE_PRO12_AMT","NETPRICE_PRO13_AMT","NETPRICE_PRO14_AMT","NETPRICE_PRO15_AMT","NETPRICE_PRO16_AMT","NETPRICE_PRO17_AMT"
4196,35,2,9,20,1,106.0,0.0,0.0,3.0,1.0,1.0,0.0
4197,32,4,8,10,2,0.0,0.0,0.0,7.0,0.0,1.0,0.0
4198,43,4,19,83,3,0.0,0.0,0.0,20.0,0.0,1.0,0.0
4199,48,2,23,203,1,0.0,0.0,0.0,88.0,0.0,1.0,0.0
4200,30,3,6,84,1,0.0,0.0,0.0,8.0,0.0,0.0,0.0
4201,35,4,9,41,1,0.0,0.0,0.0,8.0,0.0,0.0,0.0
4202,37,2,12,164,1,0.0,0.0,0.0,78.0,1.0,1.0,0.0
4203,35,2,11,152,1,0.0,0.0,0.0,65.0,0.0,0.0,0.0
4204,27,4,3,62,1,0.0,1.0,0.0,16.0,0.0,0.0,0.0
4205,49,4,25,12,1,89.0,0.0,0.0,10.0,0.0,0.0,0.0
4206,48,4,24,28,1,0.0,0.0,0.0,6.0,0.0,1.0,0.0
4207,40,1,14,52,1,0.0,0.0,0.0,20.0,1.0,0.0,0.0
4208,63,3,38,19,2,97.0,0.0,0.0,13.0,0.0,1.0,0.0
4209,35,3,10,35,1,0.0,0.0,0.0,13.0,0.0,0.0,0.0
4210,44,4,20,28,1,96.0,0.0,0.0,3.0,0.0,1.0,0.0
4211,56,3,31,70,2,0.0,0.0,0.0,20.0,1.0,1.0,0.0
4212,66,1,41,140,1,0.0,0.0,0.0,9.0,0.0,0.0,0.0
4213,27,4,1,102,3,0.0,0.0,0.0,23.0,0.0,0.0,0.0
4214,58,4,28,50,3,0.0,0.0,0.0,20.0,0.0,1.0,0.0
4215,33,3,8,61,1,205.0,0.0,0.0,23.0,1.0,1.0,0.0
4216,36,2,10,188,2,259.0,0.0,0.0,37.0,0.0,1.0,1.0
4217,64,4,34,178,3,0.0,0.0,0.0,90.0,0.0,0.0,1.0
4218,50,4,26,44,2,194.0,0.0,0.0,9.0,0.0,1.0,0.0
4219,24,4,1,12,1,0.0,1.0,0.0,10.0,1.0,0.0,0.0
4220,31,4,7,69,1,188.0,0.0,0.0,34.0,1.0,0.0,0.0
4221,44,1,20,132,1,0.0,0.0,0.0,50.0,0.0,0.0,0.0
4222,40,2,15,128,1,196.0,0.0,0.0,39.0,0.0,1.0,0.0
4223,32,4,7,44,1,122.0,0.0,0.0,8.0,0.0,1.0,0.0
4224,66,1,40,44,3,0.0,0.0,0.0,5.0,1.0,1.0,0.0
4225,35,2,9,34,3,0.0,1.0,0.0,20.0,0.0,1.0,0.0
4226,38,2,13,132,1,0.0,0.0,0.0,39.0,0.0,0.0,0.0
4227,63,2,39,158,1,0.0,0.0,0.0,21.0,1.0,0.0,0.0
4228,34,1,10,83,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4229,49,1,23,28,3,75.0,0.0,0.0,14.0,0.0,1.0,0.0
4230,34,3,10,131,3,0.0,1.0,0.0,22.0,0.0,0.0,1.0
4231,46,3,20,31,2,0.0,0.0,0.0,5.0,1.0,1.0,0.0
4232,45,4,20,40,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4233,38,2,12,71,1,127.0,1.0,0.0,18.0,0.0,0.0,0.0
4234,32,2,6,42,3,0.0,0.0,0.0,20.0,0.0,1.0,0.0
4235,57,3,32,35,2,114.0,0.0,0.0,1.0,0.0,0.0,0.0
4236,31,2,5,81,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
4237,62,2,36,91,1,0.0,0.0,0.0,20.0,0.0,1.0,0.0
4238,33,4,8,129,2,0.0,0.0,0.0,52.0,1.0,0.0,1.0
4239,52,1,28,75,1,0.0,0.0,0.0,27.0,0.0,0.0,0.0
4240,27,4,2,54,2,230.0,0.0,0.0,6.0,0.0,0.0,0.0
4241,32,1,6,43,1,0.0,0.0,0.0,15.0,0.0,0.0,0.0
4242,44,4,19,94,2,0.0,0.0,0.0,11.0,0.0,0.0,0.0
4243,58,4,33,84,3,0.0,0.0,0.0,13.0,1.0,0.0,0.0
4244,43,1,19,34,2,0.0,1.0,0.0,20.0,0.0,0.0,0.0
4245,49,4,24,15,1,0.0,0.0,0.0,8.0,0.0,1.0,0.0
4246,47,2,22,99,3,194.0,0.0,0.0,38.0,0.0,1.0,0.0
4247,34,1,8,15,2,82.0,1.0,1.0,4.0,1.0,1.0,0.0
4248,46,4,22,83,3,0.0,0.0,0.0,20.0,0.0,1.0,0.0
4249,32,4,7,83,3,0.0,0.0,0.0,18.0,0.0,1.0,0.0
4250,43,1,19,143,1,0.0,1.0,0.0,17.0,0.0,1.0,0.0
4251,57,4,31,81,3,0.0,0.0,0.0,26.0,0.0,1.0,0.0
4252,64,1,40,39,2,0.0,0.0,0.0,19.0,0.0,0.0,0.0
4253,43,2,19,158,2,277.0,0.0,0.0,4.0,1.0,0.0,1.0
4254,51,1,25,62,3,0.0,0.0,0.0,14.0,0.0,0.0,0.0
4255,32,2,7,64,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4256,66,1,41,29,2,0.0,0.0,0.0,15.0,0.0,0.0,0.0
4257,61,3,35,64,1,0.0,0.0,0.0,25.0,0.0,1.0,0.0
4258,35,4,11,21,2,0.0,0.0,0.0,7.0,0.0,1.0,0.0
4259,63,2,33,142,3,0.0,0.0,0.0,28.0,1.0,0.0,1.0
4260,57,3,31,64,1,0.0,0.0,0.0,25.0,0.0,0.0,0.0
4261,52,4,26,40,1,0.0,1.0,0.0,18.0,1.0,0.0,0.0
4262,45,3,20,61,2,0.0,0.0,0.0,27.0,0.0,0.0,0.0
4263,42,1,17,44,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4264,44,3,17,78,2,161.0,0.0,0.0,26.7,1.0,1.0,0.0
4265,26,2,1,25,3,0.0,0.0,0.0,9.0,0.0,0.0,0.0
4266,41,2,17,125,1,0.0,0.0,0.0,19.0,1.0,0.0,0.0
4267,54,2,30,63,3,0.0,0.0,0.0,10.0,0.0,1.0,0.0
4268,55,1,31,54,3,185.0,0.0,0.0,16.0,0.0,1.0,0.0
4269,37,2,13,92,1,184.0,0.0,0.0,0.0,0.0,0.0,0.0
4270,27,2,3,119,1,381.0,0.0,0.0,6.0,1.0,1.0,0.0
4271,36,1,12,40,2,0.0,0.0,0.0,24.0,0.0,1.0,0.0
4272,30,1,5,41,1,0.0,0.0,0.0,10.0,0.0,0.0,0.0
4273,36,2,12,81,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4274,29,3,5,101,1,270.0,0.0,0.0,25.0,0.0,0.0,0.0
4275,49,4,25,25,2,0.0,0.0,0.0,5.0,0.0,0.0,0.0
4276,47,1,21,55,2,0.0,1.0,0.0,15.0,0.0,0.0,0.0
4277,32,1,8,43,3,166.0,0.0,0.0,21.0,1.0,0.0,0.0
4278,41,2,17,98,2,98.0,0.0,0.0,18.0,0.0,1.0,0.0
4279,28,4,2,112,3,402.0,0.0,0.0,23.0,1.0,1.0,0.0
4280,33,4,3,69,3,102.0,0.0,0.0,40.0,0.0,1.0,0.0
4281,68,4,44,79,2,215.0,0.0,1.0,17.0,1.0,1.0,0.0
4282,25,2,1,118,1,0.0,1.0,0.0,72.0,0.0,1.0,0.0
4283,46,3,19,81,2,251.0,0.0,0.0,26.7,1.0,1.0,0.0
4284,27,1,1,19,2,121.0,0.0,0.0,1.0,0.0,1.0,0.0
4285,43,2,18,139,3,0.0,0.0,0.0,29.0,0.0,1.0,1.0
4286,66,3,41,63,2,0.0,0.0,0.0,5.0,0.0,1.0,0.0
4287,60,2,34,102,1,0.0,0.0,0.0,14.0,0.0,1.0,0.0
4288,31,4,6,40,2,0.0,0.0,0.0,17.0,0.0,1.0,0.0
4289,33,1,7,44,1,81.0,0.0,0.0,3.0,1.0,1.0,0.0
4290,37,3,13,59,1,216.0,0.0,0.0,20.0,0.0,0.0,0.0
4291,49,2,25,224,1,0.0,0.0,1.0,66.7,1.0,1.0,0.0
4292,57,2,32,64,3,0.0,0.0,0.0,23.0,0.0,0.0,0.0
4293,45,2,21,129,1,0.0,0.0,0.0,33.0,0.0,1.0,0.0
4294,61,1,35,43,1,0.0,0.0,0.0,14.0,1.0,1.0,0.0
4295,52,3,28,12,1,0.0,1.0,1.0,4.0,1.0,1.0,0.0
4296,35,3,11,53,2,0.0,0.0,0.0,26.0,0.0,1.0,0.0
4297,46,2,22,39,3,0.0,0.0,0.0,21.0,1.0,0.0,0.0
4299,30,1,6,18,3,94.0,0.0,0.0,4.0,1.0,1.0,0.0
4300,53,1,29,55,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0
4301,62,1,36,60,3,0.0,0.0,0.0,25.0,0.0,1.0,0.0
4302,41,2,15,42,1,187.0,0.0,0.0,3.0,0.0,1.0,0.0
4303,25,3,1,44,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4304,34,2,8,111,1,0.0,0.0,0.0,13.0,0.0,1.0,0.0
4305,34,1,9,62,1,0.0,0.0,0.0,10.0,0.0,1.0,0.0
4306,53,2,27,44,3,148.0,0.0,0.0,8.0,1.0,0.0,0.0
4307,41,1,15,69,3,0.0,0.0,0.0,15.0,0.0,0.0,0.0
4308,46,3,21,62,3,172.0,0.0,0.0,8.0,0.0,1.0,0.0
4309,28,1,4,35,2,0.0,0.0,0.0,18.0,0.0,0.0,0.0
4310,39,1,14,91,1,0.0,0.0,0.0,28.0,1.0,1.0,0.0
4311,51,1,27,12,1,96.0,0.0,0.0,2.0,0.0,0.0,0.0
4312,42,3,16,89,1,292.0,0.0,0.0,1.0,0.0,1.0,0.0
4313,61,4,35,65,2,0.0,1.0,0.0,17.0,0.0,1.0,0.0
4314,65,2,35,179,3,400.0,0.0,0.0,45.0,0.0,0.0,1.0
4315,35,2,9,82,3,0.0,1.0,1.0,15.0,1.0,1.0,0.0
4316,31,1,7,48,1,0.0,0.0,0.0,12.0,0.0,1.0,0.0
4317,32,4,5,20,2,0.0,0.0,0.0,15.0,0.0,1.0,0.0
4318,42,1,16,91,3,330.0,1.0,0.0,28.0,0.0,1.0,0.0
4319,62,2,38,122,1,0.0,0.0,0.0,60.0,0.0,1.0,0.0
4320,43,1,19,22,3,0.0,0.0,0.0,14.0,0.0,1.0,0.0
4321,49,2,24,43,1,0.0,0.0,0.0,13.0,0.0,1.0,0.0
4322,60,4,35,38,1,0.0,0.0,0.0,17.0,1.0,0.0,0.0
4323,58,3,34,61,1,0.0,0.0,0.0,26.7,0.0,1.0,0.0
4324,38,4,14,33,2,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4325,54,1,28,145,1,345.0,0.0,0.0,29.0,0.0,0.0,0.0
4326,54,1,28,170,1,0.0,0.0,0.0,10.0,0.0,1.0,0.0
4327,27,3,3,55,2,0.0,0.0,0.0,7.0,0.0,1.0,0.0
4328,40,1,15,40,3,0.0,0.0,0.0,25.0,0.0,1.0,0.0
4329,36,2,12,68,1,126.0,0.0,0.0,0.0,1.0,0.0,0.0
4330,60,3,34,53,1,0.0,0.0,0.0,25.0,0.0,1.0,0.0
4331,44,3,19,63,3,0.0,1.0,0.0,8.0,0.0,0.0,0.0
4332,40,2,16,123,1,92.0,0.0,0.0,22.0,1.0,0.0,0.0
4333,50,2,25,13,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4334,48,4,24,12,1,102.0,0.0,0.0,2.0,1.0,0.0,0.0
4335,42,2,18,53,1,102.0,0.0,0.0,25.0,0.0,1.0,0.0
4336,58,1,34,79,2,294.0,0.0,0.0,27.0,1.0,1.0,0.0
4337,43,1,18,89,2,170.0,0.0,0.0,1.0,0.0,1.0,0.0
4338,62,1,37,188,2,0.0,0.0,0.0,93.0,0.0,0.0,1.0
4339,57,3,27,62,3,0.0,0.0,0.0,14.0,0.0,1.0,0.0
4340,30,3,4,123,3,428.0,0.0,0.0,56.0,0.0,1.0,1.0
4341,26,3,1,40,2,0.0,0.0,0.0,24.0,0.0,1.0,0.0
4342,33,4,9,119,3,0.0,0.0,0.0,50.0,0.0,1.0,1.0
4343,38,4,13,123,2,253.0,0.0,1.0,31.0,1.0,1.0,1.0
4344,32,1,6,23,2,0.0,0.0,0.0,4.0,1.0,1.0,0.0
4345,39,1,15,62,3,255.0,0.0,0.0,15.0,0.0,1.0,0.0
4346,41,3,15,69,1,106.0,0.0,0.0,21.0,0.0,1.0,0.0
4347,62,2,37,124,1,0.0,1.0,0.0,39.0,1.0,0.0,0.0
4348,51,4,27,52,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4349,33,2,8,134,1,0.0,0.0,0.0,31.0,0.0,0.0,0.0
4350,63,1,37,58,2,0.0,0.0,0.0,8.0,0.0,0.0,0.0
4351,63,3,38,45,2,200.0,0.0,0.0,5.0,1.0,1.0,0.0
4352,41,4,16,75,2,0.0,0.0,0.0,11.0,0.0,1.0,0.0
4353,60,4,35,23,2,78.0,0.0,0.0,4.0,0.0,0.0,0.0
4354,44,3,20,123,1,0.0,0.0,0.0,13.0,0.0,1.0,1.0
4355,63,3,38,48,1,0.0,0.0,0.0,22.0,0.0,0.0,0.0
4356,49,1,23,145,1,140.0,0.0,0.0,3.0,0.0,1.0,0.0
4357,30,1,6,31,3,0.0,0.0,0.0,10.0,0.0,0.0,0.0
4358,59,3,33,38,3,0.0,0.0,0.0,22.0,0.0,1.0,0.0
4359,44,4,19,78,3,0.0,0.0,0.0,19.0,0.0,0.0,0.0
4360,40,2,16,94,1,0.0,0.0,0.0,19.0,0.0,1.0,0.0
4361,34,1,8,84,3,0.0,0.0,0.0,29.0,0.0,1.0,0.0
4362,41,1,16,22,3,0.0,0.0,0.0,6.0,0.0,1.0,0.0
4363,29,4,4,78,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0
4364,39,3,12,75,2,0.0,0.0,0.0,23.3,0.0,1.0,0.0
4365,66,3,41,71,1,0.0,0.0,0.0,22.0,1.0,0.0,0.0
4366,36,1,12,24,3,0.0,0.0,0.0,5.0,1.0,1.0,0.0
4367,30,2,6,112,1,0.0,0.0,0.0,43.3,1.0,1.0,0.0
4368,62,1,36,53,2,167.0,0.0,0.0,28.0,0.0,1.0,0.0
4369,47,1,22,41,3,0.0,0.0,0.0,5.0,0.0,0.0,0.0
4370,51,1,24,25,2,0.0,0.0,0.0,5.0,0.0,1.0,0.0
4371,61,4,34,42,2,194.0,0.0,0.0,25.0,0.0,1.0,0.0
4372,55,3,28,51,2,113.0,1.0,1.0,10.0,1.0,1.0,0.0
4373,44,2,19,19,2,0.0,0.0,0.0,3.0,0.0,1.0,0.0
4374,39,2,15,90,1,258.0,1.0,1.0,0.0,1.0,1.0,0.0
4375,47,4,23,89,2,0.0,0.0,0.0,14.0,0.0,1.0,0.0
4376,65,3,40,22,1,0.0,1.0,1.0,5.0,1.0,1.0,0.0
4377,25,1,1,119,1,0.0,0.0,0.0,15.0,0.0,1.0,0.0
4378,40,4,14,93,3,0.0,0.0,0.0,36.0,0.0,1.0,1.0
4379,35,4,9,18,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4380,66,1,41,32,3,120.0,0.0,0.0,11.0,0.0,1.0,0.0
4381,39,3,15,182,3,0.0,0.0,1.0,26.0,1.0,1.0,1.0
4382,63,2,37,19,3,0.0,0.0,0.0,2.0,1.0,1.0,0.0
4383,60,1,36,85,3,0.0,0.0,1.0,34.0,1.0,0.0,1.0
4384,50,4,26,90,2,0.0,1.0,0.0,14.0,0.0,1.0,0.0
4385,58,2,33,59,1,134.0,0.0,0.0,37.0,0.0,1.0,0.0
4386,65,1,39,84,1,0.0,0.0,0.0,20.0,0.0,0.0,0.0
4387,48,2,23,95,2,0.0,0.0,0.0,39.0,0.0,0.0,1.0
4388,31,3,7,13,3,0.0,0.0,0.0,9.0,0.0,1.0,0.0
4389,43,4,19,88,1,0.0,0.0,0.0,8.0,1.0,1.0,0.0
4390,54,2,29,34,3,0.0,0.0,0.0,6.0,1.0,1.0,0.0
4391,51,4,25,11,3,0.0,0.0,0.0,6.0,1.0,0.0,0.0
4392,63,4,39,80,2,0.0,0.0,0.0,17.0,0.0,0.0,0.0
4393,35,1,11,41,1,0.0,0.0,0.0,13.3,1.0,0.0,0.0
4394,48,2,22,90,3,0.0,0.0,0.0,8.0,0.0,0.0,0.0
4395,63,3,38,93,3,0.0,0.0,1.0,30.0,1.0,1.0,1.0
4396,62,4,36,81,2,0.0,0.0,0.0,19.0,0.0,0.0,0.0
4397,60,2,35,60,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
4398,48,3,22,39,2,0.0,0.0,0.0,6.0,1.0,1.0,0.0
4399,66,3,40,22,2,0.0,0.0,0.0,7.0,0.0,0.0,0.0
4400,57,2,33,32,1,79.0,1.0,0.0,8.0,0.0,1.0,0.0
4401,57,1,33,28,3,0.0,0.0,0.0,12.0,0.0,1.0,0.0
4402,32,2,8,35,2,0.0,0.0,0.0,10.0,1.0,0.0,0.0
4403,62,3,32,154,3,351.0,0.0,1.0,75.0,1.0,1.0,1.0
4404,43,2,19,189,1,0.0,0.0,0.0,76.0,0.0,1.0,0.0
4405,45,4,20,40,3,84.0,0.0,0.0,19.0,0.0,0.0,0.0
4406,48,2,22,88,2,0.0,0.0,0.0,17.0,0.0,1.0,0.0
4407,31,2,7,124,1,0.0,0.0,0.0,6.0,0.0,1.0,0.0
4408,63,2,39,23,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4409,57,4,33,23,1,0.0,0.0,0.0,7.0,1.0,1.0,0.0
4410,26,2,1,139,1,0.0,0.0,0.0,20.0,1.0,0.0,0.0
4411,54,4,29,173,1,427.0,0.0,0.0,27.0,0.0,1.0,1.0
4412,27,4,1,42,3,153.0,0.0,0.0,13.0,0.0,1.0,0.0
4413,60,1,36,161,1,160.0,0.0,0.0,29.0,1.0,0.0,0.0
4414,63,3,37,28,2,0.0,0.0,0.0,7.0,0.0,1.0,0.0
4415,59,4,33,191,3,194.0,0.0,0.0,52.0,1.0,0.0,1.0
4416,41,2,15,42,1,106.0,0.0,0.0,3.0,1.0,0.0,0.0
4417,36,4,6,81,3,0.0,0.0,0.0,40.0,0.0,1.0,0.0
4418,52,3,26,175,1,312.0,0.0,0.0,7.0,0.0,0.0,1.0
4419,42,3,16,82,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4420,52,1,28,53,3,0.0,0.0,0.0,18.0,1.0,0.0,0.0
4421,28,3,2,142,1,0.0,0.0,0.0,55.0,0.0,0.0,1.0
4422,47,4,22,42,3,0.0,0.0,0.0,19.0,0.0,1.0,0.0
4423,47,4,21,64,1,189.0,0.0,0.0,29.0,0.0,0.0,0.0
4424,32,2,6,90,1,0.0,1.0,0.0,13.0,0.0,1.0,0.0
4425,59,1,33,44,2,0.0,0.0,0.0,8.0,0.0,0.0,0.0
4426,43,1,19,29,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
4427,60,2,36,93,1,0.0,0.0,0.0,16.0,1.0,0.0,0.0
4428,55,3,25,69,3,132.0,0.0,0.0,14.0,0.0,1.0,0.0
4429,36,2,12,82,2,0.0,0.0,0.0,17.0,1.0,1.0,0.0
4430,35,2,10,180,3,0.0,0.0,1.0,65.0,0.0,1.0,1.0
4431,47,2,22,13,3,0.0,0.0,0.0,7.0,0.0,1.0,0.0
4432,53,1,29,72,1,178.0,0.0,0.0,0.0,0.0,0.0,0.0
4433,56,3,31,54,1,0.0,0.0,0.0,17.0,0.0,1.0,0.0
4434,35,1,10,104,1,0.0,0.0,0.0,46.0,1.0,1.0,0.0
4435,58,2,33,44,2,157.0,0.0,0.0,19.0,0.0,0.0,0.0
4436,46,1,20,40,1,0.0,1.0,1.0,2.0,1.0,1.0,0.0
4437,30,2,4,190,1,246.0,0.0,0.0,45.0,1.0,1.0,0.0
4438,50,4,24,64,1,0.0,0.0,0.0,26.0,1.0,1.0,0.0
4439,37,2,12,9,2,99.0,1.0,0.0,3.0,0.0,0.0,0.0
4440,58,4,32,38,2,0.0,0.0,0.0,7.0,0.0,1.0,0.0
4441,26,3,1,72,3,0.0,0.0,0.0,26.0,0.0,1.0,0.0
4442,44,1,18,82,1,79.0,0.0,0.0,52.0,0.0,1.0,0.0
4443,28,2,3,48,3,119.0,1.0,0.0,16.0,0.0,1.0,0.0
4444,55,4,29,82,3,294.0,0.0,0.0,26.0,0.0,0.0,0.0
4445,54,2,27,14,2,83.0,0.0,0.0,10.0,0.0,0.0,0.0
4446,56,1,30,162,1,0.0,0.0,0.0,29.0,1.0,1.0,0.0
4447,44,2,20,54,1,0.0,0.0,0.0,17.0,0.0,1.0,0.0
4449,60,4,35,64,1,0.0,0.0,0.0,17.0,0.0,0.0,0.0
4450,43,3,19,65,3,0.0,0.0,0.0,21.0,1.0,1.0,0.0
4451,52,2,26,113,1,0.0,0.0,0.0,63.0,0.0,0.0,0.0
4452,58,2,33,38,3,0.0,0.0,0.0,21.0,0.0,0.0,0.0
4453,40,1,16,65,3,0.0,0.0,0.0,15.0,0.0,0.0,0.0
4454,54,4,28,39,3,0.0,0.0,0.0,15.0,0.0,1.0,0.0
4455,32,2,7,174,1,0.0,0.0,0.0,67.0,1.0,1.0,0.0
4456,34,2,4,59,3,0.0,0.0,0.0,17.5,0.0,1.0,0.0
4457,39,2,15,43,1,0.0,0.0,0.0,17.0,0.0,1.0,0.0
4458,48,2,22,24,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4459,64,1,40,50,2,166.0,0.0,0.0,0.0,0.0,0.0,0.0
4460,45,1,20,68,3,0.0,0.0,0.0,37.0,0.0,1.0,0.0
4461,62,3,38,61,3,0.0,0.0,0.0,20.0,0.0,1.0,0.0
4462,53,4,29,21,2,0.0,0.0,0.0,5.0,0.0,1.0,0.0
4463,60,2,35,21,2,0.0,0.0,0.0,5.0,0.0,1.0,0.0
4464,57,4,33,31,1,0.0,0.0,0.0,13.0,0.0,0.0,0.0
4465,59,4,34,70,1,0.0,1.0,0.0,7.0,0.0,0.0,0.0
4466,31,3,7,25,2,135.0,0.0,0.0,10.0,1.0,0.0,0.0
4467,43,1,18,78,3,0.0,0.0,0.0,10.0,0.0,1.0,0.0
4468,52,1,28,19,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0
4469,61,1,36,23,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
4470,31,4,5,40,1,0.0,0.0,0.0,8.0,0.0,1.0,0.0
4471,50,1,24,22,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4472,27,4,1,71,2,0.0,1.0,0.0,18.0,0.0,1.0,0.0
4473,37,1,13,58,2,0.0,0.0,0.0,36.0,0.0,0.0,0.0
4474,66,3,41,75,1,0.0,0.0,0.0,22.0,0.0,1.0,0.0
4475,28,1,1,40,2,110.0,0.0,0.0,20.0,1.0,0.0,0.0
4476,61,1,36,155,3,0.0,0.0,0.0,15.0,1.0,0.0,1.0
4477,33,4,7,83,2,0.0,0.0,0.0,22.0,0.0,0.0,0.0
4478,47,3,21,99,1,0.0,0.0,0.0,11.0,0.0,0.0,0.0
4479,61,1,37,59,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4480,29,3,3,53,2,0.0,0.0,0.0,24.0,0.0,1.0,0.0
4481,51,4,27,11,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4482,53,4,29,179,3,0.0,0.0,0.0,42.0,0.0,0.0,1.0
4483,30,2,1,71,3,0.0,0.0,0.0,17.5,0.0,0.0,0.0
4484,31,4,5,85,3,0.0,0.0,0.0,21.0,0.0,1.0,0.0
4485,43,3,19,49,3,0.0,1.0,0.0,21.0,0.0,1.0,0.0
4486,33,2,7,122,1,0.0,0.0,0.0,13.0,1.0,1.0,0.0
4487,41,2,16,171,1,0.0,0.0,0.0,33.0,0.0,1.0,0.0
4488,50,2,25,138,2,0.0,0.0,0.0,22.0,0.0,1.0,1.0
4489,54,4,24,8,3,0.0,1.0,0.0,4.0,0.0,1.0,0.0
4490,43,4,18,59,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
4491,39,3,15,49,1,0.0,0.0,0.0,28.0,0.0,0.0,0.0
4492,61,2,35,92,1,0.0,0.0,0.0,20.0,0.0,0.0,0.0
4494,62,1,36,60,2,0.0,0.0,0.0,28.0,1.0,1.0,0.0
4495,28,2,3,41,2,0.0,0.0,0.0,17.0,0.0,1.0,0.0
4496,46,3,22,40,2,0.0,0.0,0.0,6.0,1.0,1.0,0.0
4497,42,2,17,81,1,146.0,0.0,0.0,4.0,1.0,1.0,0.0
4498,45,1,21,52,3,196.0,0.0,0.0,8.0,1.0,0.0,0.0
4499,39,4,15,25,1,0.0,0.0,0.0,10.0,0.0,0.0,0.0
4500,40,1,16,139,1,353.0,0.0,0.0,34.0,0.0,1.0,0.0
4501,49,1,23,54,2,0.0,0.0,0.0,12.0,0.0,0.0,0.0
4502,48,1,23,81,1,0.0,0.0,0.0,29.0,1.0,0.0,0.0
4503,65,3,40,73,1,0.0,1.0,0.0,22.0,1.0,0.0,0.0
4504,28,4,1,30,3,0.0,0.0,0.0,10.0,1.0,1.0,0.0
4505,67,3,42,59,1,0.0,0.0,0.0,24.0,0.0,0.0,0.0
4506,44,3,18,21,1,0.0,0.0,0.0,15.0,0.0,0.0,0.0
4507,35,3,10,65,2,104.0,0.0,0.0,7.0,0.0,1.0,0.0
4508,29,3,3,41,2,161.0,0.0,0.0,11.0,0.0,1.0,0.0
4509,53,4,29,52,3,121.0,0.0,0.0,1.0,0.0,0.0,0.0
4510,46,4,21,84,2,180.0,0.0,0.0,11.0,0.0,1.0,0.0
4511,25,2,1,135,1,0.0,0.0,0.0,72.0,0.0,1.0,0.0
4512,40,4,15,18,3,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4513,41,1,17,34,1,0.0,0.0,0.0,7.0,1.0,1.0,0.0
4514,31,4,6,85,3,0.0,0.0,0.0,18.0,0.0,1.0,0.0
4515,50,1,24,23,3,0.0,0.0,0.0,14.0,0.0,0.0,0.0
4516,54,4,28,65,2,0.0,0.0,0.0,28.0,1.0,0.0,0.0
4517,57,1,31,195,1,0.0,0.0,0.0,29.0,0.0,0.0,0.0
4518,51,4,25,40,1,89.0,0.0,0.0,26.0,0.0,1.0,0.0
4519,54,2,30,141,3,0.0,0.0,0.0,2.0,0.0,0.0,1.0
4520,61,2,35,95,2,322.0,0.0,0.0,7.0,1.0,1.0,0.0
4521,59,3,34,23,2,131.0,0.0,0.0,13.0,0.0,0.0,0.0
4522,44,2,20,82,2,0.0,0.0,0.0,18.0,1.0,1.0,0.0
4523,47,4,22,53,3,0.0,0.0,0.0,19.0,0.0,0.0,0.0
4524,30,4,4,10,1,87.0,0.0,0.0,4.0,1.0,1.0,0.0
4525,57,1,31,75,2,125.0,0.0,0.0,19.0,0.0,1.0,0.0
4526,49,4,24,23,2,122.0,0.0,0.0,4.0,0.0,0.0,0.0
4527,62,1,37,133,1,0.0,0.0,0.0,26.0,0.0,1.0,0.0
4528,42,1,18,129,1,0.0,0.0,0.0,34.0,1.0,0.0,0.0
4529,36,4,12,85,2,131.0,0.0,0.0,1.0,0.0,0.0,0.0
4530,49,2,24,168,1,308.0,0.0,0.0,28.0,0.0,1.0,0.0
4531,44,4,20,83,3,0.0,0.0,0.0,20.0,0.0,1.0,0.0
4532,38,2,13,52,2,0.0,0.0,0.0,11.0,0.0,1.0,0.0
4533,48,1,23,114,1,0.0,1.0,1.0,6.0,1.0,1.0,0.0
4534,30,1,4,81,3,0.0,0.0,0.0,29.0,0.0,0.0,0.0
4535,64,1,39,32,2,0.0,0.0,0.0,15.0,0.0,0.0,0.0
